id,ideo3,item,value,score,np,sup,loop
461,Liberal,19_loop2,Somewhat oppose,-1,-1,0,2
461,Liberal,20_loop2,Strongly favor,2,1,1,2
461,Liberal,21_loop2,Strongly oppose,-2,-1,0,2
461,Liberal,22_loop2,Strongly favor,2,1,1,2
461,Liberal,23_loop2,Don't know enough to say,0,0,NA,2
461,Liberal,24_loop2,Somewhat favor,1,1,1,2
461,Liberal,25_loop2,Somewhat oppose,-1,-1,0,2
461,Liberal,26_loop2,Strongly favor,2,1,1,2
461,Liberal,27_loop2,Strongly favor,2,1,1,2
461,Liberal,28_loop2,Strongly favor,2,1,1,2
461,Liberal,29_loop2,Strongly oppose,-2,-1,0,2
461,Liberal,30_loop2,Strongly oppose,-2,-1,0,2
461,Liberal,31_loop2,Strongly oppose,-2,-1,0,2
461,Liberal,32_loop2,Strongly favor,2,1,1,2
461,Liberal,33_loop2,Strongly favor,2,1,1,2
462,Conservative,1_loop1,Somewhat favor,1,1,1,1
462,Conservative,2_loop1,Strongly oppose,-2,-1,0,1
462,Conservative,3_loop1,Strongly oppose,-2,-1,0,1
462,Conservative,4_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,5_loop1,Somewhat favor,1,1,1,1
462,Conservative,6_loop1,Somewhat favor,1,1,1,1
462,Conservative,7_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,8_loop1,Somewhat favor,1,1,1,1
462,Conservative,10_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,11_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,12_loop1,Somewhat favor,1,1,1,1
462,Conservative,13_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,14_loop1,Somewhat favor,1,1,1,1
462,Conservative,15_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,16_loop1,Somewhat favor,1,1,1,1
462,Conservative,17_loop1,Somewhat favor,1,1,1,1
462,Conservative,18_loop1,Strongly oppose,-2,-1,0,1
462,Conservative,19_loop1,Somewhat favor,1,1,1,1
462,Conservative,20_loop1,Somewhat favor,1,1,1,1
462,Conservative,21_loop1,Somewhat favor,1,1,1,1
462,Conservative,22_loop1,Somewhat favor,1,1,1,1
462,Conservative,23_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,24_loop1,Somewhat favor,1,1,1,1
462,Conservative,25_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,26_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,27_loop1,Somewhat favor,1,1,1,1
462,Conservative,28_loop1,Somewhat favor,1,1,1,1
462,Conservative,29_loop1,Somewhat favor,1,1,1,1
462,Conservative,30_loop1,Somewhat favor,1,1,1,1
462,Conservative,31_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,32_loop1,Somewhat favor,1,1,1,1
462,Conservative,33_loop1,Somewhat oppose,-1,-1,0,1
462,Conservative,34_loop1,Somewhat favor,1,1,1,1
463,Conservative,1_loop2,Don't know enough to say,0,0,NA,2
463,Conservative,2_loop2,Don't know enough to say,0,0,NA,2
463,Conservative,3_loop2,Don't know enough to say,0,0,NA,2
463,Conservative,4_loop2,Somewhat favor,1,1,1,2
463,Conservative,5_loop2,Somewhat oppose,-1,-1,0,2
463,Conservative,6_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,7_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,8_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,9_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,10_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,11_loop2,Somewhat favor,1,1,1,2
463,Conservative,12_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,13_loop2,Somewhat favor,1,1,1,2
463,Conservative,14_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,15_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,16_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,17_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,18_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,19_loop2,Strongly favor,2,1,1,2
463,Conservative,20_loop2,Strongly favor,2,1,1,2
463,Conservative,21_loop2,Somewhat favor,1,1,1,2
463,Conservative,22_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,23_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,24_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,25_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,26_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,27_loop2,Don't know enough to say,0,0,NA,2
463,Conservative,28_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,29_loop2,Somewhat favor,1,1,1,2
463,Conservative,30_loop2,Somewhat favor,1,1,1,2
463,Conservative,31_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,32_loop2,Strongly oppose,-2,-1,0,2
463,Conservative,33_loop2,Strongly oppose,-2,-1,0,2
464,Moderate,1_loop3,Somewhat favor,1,1,1,3
464,Moderate,2_loop3,Somewhat favor,1,1,1,3
464,Moderate,3_loop3,Somewhat favor,1,1,1,3
464,Moderate,4_loop3,Strongly favor,2,1,1,3
464,Moderate,5_loop3,Strongly favor,2,1,1,3
464,Moderate,6_loop3,Strongly favor,2,1,1,3
464,Moderate,7_loop3,Somewhat oppose,-1,-1,0,3
464,Moderate,8_loop3,Somewhat favor,1,1,1,3
464,Moderate,9_loop3,Somewhat oppose,-1,-1,0,3
464,Moderate,10_loop3,Somewhat favor,1,1,1,3
464,Moderate,11_loop3,Strongly favor,2,1,1,3
464,Moderate,12_loop3,Somewhat favor,1,1,1,3
464,Moderate,13_loop3,Strongly favor,2,1,1,3
464,Moderate,14_loop3,Somewhat favor,1,1,1,3
464,Moderate,15_loop3,Somewhat favor,1,1,1,3
464,Moderate,16_loop3,Strongly favor,2,1,1,3
464,Moderate,17_loop3,Somewhat favor,1,1,1,3
464,Moderate,18_loop3,Somewhat favor,1,1,1,3
464,Moderate,19_loop3,Somewhat favor,1,1,1,3
464,Moderate,20_loop3,Somewhat oppose,-1,-1,0,3
464,Moderate,21_loop3,Somewhat favor,1,1,1,3
464,Moderate,22_loop3,Somewhat favor,1,1,1,3
464,Moderate,23_loop3,Somewhat oppose,-1,-1,0,3
464,Moderate,24_loop3,Somewhat favor,1,1,1,3
464,Moderate,25_loop3,Strongly favor,2,1,1,3
464,Moderate,26_loop3,Strongly favor,2,1,1,3
464,Moderate,27_loop3,Somewhat favor,1,1,1,3
464,Moderate,28_loop3,Somewhat favor,1,1,1,3
464,Moderate,29_loop3,Somewhat favor,1,1,1,3
464,Moderate,30_loop3,Somewhat oppose,-1,-1,0,3
464,Moderate,31_loop3,Somewhat favor,1,1,1,3
464,Moderate,32_loop3,Somewhat favor,1,1,1,3
464,Moderate,33_loop3,Somewhat oppose,-1,-1,0,3
465,Conservative,1_loop1,Strongly favor,2,1,1,1
465,Conservative,2_loop1,Somewhat favor,1,1,1,1
465,Conservative,3_loop1,Somewhat favor,1,1,1,1
465,Conservative,4_loop1,Somewhat favor,1,1,1,1
465,Conservative,5_loop1,Somewhat favor,1,1,1,1
465,Conservative,6_loop1,Strongly favor,2,1,1,1
465,Conservative,7_loop1,Somewhat oppose,-1,-1,0,1
465,Conservative,8_loop1,Don't know enough to say,0,0,NA,1
465,Conservative,10_loop1,Strongly oppose,-2,-1,0,1
465,Conservative,11_loop1,Strongly favor,2,1,1,1
465,Conservative,12_loop1,Somewhat favor,1,1,1,1
465,Conservative,13_loop1,Strongly favor,2,1,1,1
465,Conservative,14_loop1,Somewhat favor,1,1,1,1
465,Conservative,15_loop1,Somewhat favor,1,1,1,1
465,Conservative,16_loop1,Strongly favor,2,1,1,1
465,Conservative,17_loop1,Somewhat favor,1,1,1,1
465,Conservative,18_loop1,Strongly favor,2,1,1,1
465,Conservative,19_loop1,Strongly favor,2,1,1,1
465,Conservative,20_loop1,Somewhat favor,1,1,1,1
465,Conservative,21_loop1,Strongly favor,2,1,1,1
465,Conservative,22_loop1,Somewhat favor,1,1,1,1
465,Conservative,23_loop1,Strongly oppose,-2,-1,0,1
465,Conservative,24_loop1,Strongly favor,2,1,1,1
465,Conservative,25_loop1,Strongly favor,2,1,1,1
465,Conservative,26_loop1,Somewhat favor,1,1,1,1
465,Conservative,27_loop1,Somewhat favor,1,1,1,1
465,Conservative,28_loop1,Somewhat oppose,-1,-1,0,1
465,Conservative,29_loop1,Strongly favor,2,1,1,1
465,Conservative,30_loop1,Strongly favor,2,1,1,1
465,Conservative,31_loop1,Somewhat favor,1,1,1,1
465,Conservative,32_loop1,Somewhat favor,1,1,1,1
465,Conservative,33_loop1,Strongly oppose,-2,-1,0,1
465,Conservative,34_loop1,Strongly oppose,-2,-1,0,1
466,Liberal,1_loop1,Somewhat favor,1,1,1,1
466,Liberal,2_loop1,Strongly oppose,-2,-1,0,1
466,Liberal,3_loop1,Strongly oppose,-2,-1,0,1
466,Liberal,4_loop1,Strongly favor,2,1,1,1
466,Liberal,5_loop1,Somewhat favor,1,1,1,1
466,Liberal,6_loop1,Strongly favor,2,1,1,1
466,Liberal,7_loop1,Somewhat favor,1,1,1,1
466,Liberal,8_loop1,Somewhat favor,1,1,1,1
466,Liberal,10_loop1,Don't know enough to say,0,0,NA,1
466,Liberal,11_loop1,Strongly favor,2,1,1,1
466,Liberal,12_loop1,Strongly favor,2,1,1,1
466,Liberal,13_loop1,Don't know enough to say,0,0,NA,1
466,Liberal,14_loop1,Somewhat favor,1,1,1,1
466,Liberal,15_loop1,Somewhat favor,1,1,1,1
466,Liberal,16_loop1,Don't know enough to say,0,0,NA,1
466,Liberal,17_loop1,Strongly favor,2,1,1,1
466,Liberal,18_loop1,Strongly favor,2,1,1,1
466,Liberal,19_loop1,Strongly favor,2,1,1,1
466,Liberal,20_loop1,Somewhat oppose,-1,-1,0,1
466,Liberal,21_loop1,Strongly oppose,-2,-1,0,1
466,Liberal,22_loop1,Strongly favor,2,1,1,1
466,Liberal,23_loop1,Strongly favor,2,1,1,1
466,Liberal,24_loop1,Strongly favor,2,1,1,1
466,Liberal,25_loop1,Somewhat favor,1,1,1,1
466,Liberal,26_loop1,Somewhat favor,1,1,1,1
466,Liberal,27_loop1,Strongly favor,2,1,1,1
466,Liberal,28_loop1,Strongly favor,2,1,1,1
466,Liberal,29_loop1,Somewhat oppose,-1,-1,0,1
466,Liberal,30_loop1,Somewhat favor,1,1,1,1
466,Liberal,31_loop1,Somewhat favor,1,1,1,1
466,Liberal,32_loop1,Don't know enough to say,0,0,NA,1
466,Liberal,33_loop1,Somewhat oppose,-1,-1,0,1
466,Liberal,34_loop1,Don't know enough to say,0,0,NA,1
467,Conservative,1_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,2_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,3_loop2,Strongly favor,2,1,1,2
467,Conservative,4_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,5_loop2,Somewhat oppose,-1,-1,0,2
467,Conservative,6_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,7_loop2,Don't know enough to say,0,0,NA,2
467,Conservative,8_loop2,Strongly favor,2,1,1,2
467,Conservative,9_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,10_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,11_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,12_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,13_loop2,Strongly favor,2,1,1,2
467,Conservative,14_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,15_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,16_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,17_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,18_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,19_loop2,Strongly favor,2,1,1,2
467,Conservative,20_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,21_loop2,Somewhat oppose,-1,-1,0,2
467,Conservative,22_loop2,Strongly favor,2,1,1,2
467,Conservative,23_loop2,Don't know enough to say,0,0,NA,2
467,Conservative,24_loop2,Don't know enough to say,0,0,NA,2
467,Conservative,25_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,26_loop2,Somewhat favor,1,1,1,2
467,Conservative,27_loop2,Strongly favor,2,1,1,2
467,Conservative,28_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,29_loop2,Strongly favor,2,1,1,2
467,Conservative,30_loop2,Strongly favor,2,1,1,2
467,Conservative,31_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,32_loop2,Strongly oppose,-2,-1,0,2
467,Conservative,33_loop2,Strongly oppose,-2,-1,0,2
468,Liberal,1_loop3,Somewhat favor,1,1,1,3
468,Liberal,2_loop3,Don't know enough to say,0,0,NA,3
468,Liberal,3_loop3,Don't know enough to say,0,0,NA,3
468,Liberal,4_loop3,Somewhat favor,1,1,1,3
468,Liberal,5_loop3,Somewhat favor,1,1,1,3
468,Liberal,6_loop3,Strongly favor,2,1,1,3
468,Liberal,7_loop3,Strongly favor,2,1,1,3
468,Liberal,8_loop3,Somewhat favor,1,1,1,3
468,Liberal,9_loop3,Don't know enough to say,0,0,NA,3
468,Liberal,10_loop3,Somewhat favor,1,1,1,3
468,Liberal,11_loop3,Somewhat favor,1,1,1,3
468,Liberal,12_loop3,Somewhat favor,1,1,1,3
468,Liberal,13_loop3,Somewhat favor,1,1,1,3
468,Liberal,14_loop3,Somewhat favor,1,1,1,3
468,Liberal,15_loop3,Don't know enough to say,0,0,NA,3
468,Liberal,16_loop3,Somewhat favor,1,1,1,3
468,Liberal,17_loop3,Don't know enough to say,0,0,NA,3
468,Liberal,18_loop3,Somewhat oppose,-1,-1,0,3
468,Liberal,19_loop3,Somewhat oppose,-1,-1,0,3
468,Liberal,20_loop3,Somewhat oppose,-1,-1,0,3
468,Liberal,21_loop3,Somewhat favor,1,1,1,3
468,Liberal,22_loop3,Don't know enough to say,0,0,NA,3
468,Liberal,23_loop3,Don't know enough to say,0,0,NA,3
468,Liberal,24_loop3,Don't know enough to say,0,0,NA,3
468,Liberal,25_loop3,Somewhat favor,1,1,1,3
468,Liberal,26_loop3,Somewhat favor,1,1,1,3
468,Liberal,27_loop3,Strongly favor,2,1,1,3
468,Liberal,28_loop3,Strongly favor,2,1,1,3
468,Liberal,29_loop3,Strongly favor,2,1,1,3
468,Liberal,30_loop3,Somewhat oppose,-1,-1,0,3
468,Liberal,31_loop3,Somewhat favor,1,1,1,3
468,Liberal,32_loop3,Somewhat favor,1,1,1,3
468,Liberal,33_loop3,Somewhat oppose,-1,-1,0,3
469,Moderate,1_loop1,Strongly favor,2,1,1,1
469,Moderate,2_loop1,Strongly oppose,-2,-1,0,1
469,Moderate,3_loop1,Strongly favor,2,1,1,1
469,Moderate,4_loop1,Somewhat favor,1,1,1,1
469,Moderate,5_loop1,Strongly favor,2,1,1,1
469,Moderate,6_loop1,Strongly favor,2,1,1,1
469,Moderate,7_loop1,Somewhat favor,1,1,1,1
469,Moderate,8_loop1,Don't know enough to say,0,0,NA,1
469,Moderate,10_loop1,Somewhat favor,1,1,1,1
469,Moderate,11_loop1,Somewhat favor,1,1,1,1
469,Moderate,12_loop1,Somewhat favor,1,1,1,1
469,Moderate,13_loop1,Don't know enough to say,0,0,NA,1
469,Moderate,14_loop1,Strongly favor,2,1,1,1
469,Moderate,15_loop1,Strongly favor,2,1,1,1
469,Moderate,16_loop1,Strongly favor,2,1,1,1
469,Moderate,17_loop1,Somewhat favor,1,1,1,1
469,Moderate,18_loop1,Strongly oppose,-2,-1,0,1
469,Moderate,19_loop1,Somewhat favor,1,1,1,1
469,Moderate,20_loop1,Strongly oppose,-2,-1,0,1
469,Moderate,21_loop1,Don't know enough to say,0,0,NA,1
469,Moderate,22_loop1,Somewhat favor,1,1,1,1
469,Moderate,23_loop1,Strongly oppose,-2,-1,0,1
469,Moderate,24_loop1,Strongly favor,2,1,1,1
469,Moderate,25_loop1,Strongly favor,2,1,1,1
469,Moderate,26_loop1,Strongly favor,2,1,1,1
469,Moderate,27_loop1,Somewhat favor,1,1,1,1
469,Moderate,28_loop1,Strongly oppose,-2,-1,0,1
469,Moderate,29_loop1,Somewhat favor,1,1,1,1
469,Moderate,30_loop1,Strongly favor,2,1,1,1
469,Moderate,31_loop1,Somewhat favor,1,1,1,1
469,Moderate,32_loop1,Strongly oppose,-2,-1,0,1
469,Moderate,33_loop1,Strongly oppose,-2,-1,0,1
469,Moderate,34_loop1,Strongly favor,2,1,1,1
470,Conservative,1_loop1,Somewhat favor,1,1,1,1
470,Conservative,2_loop1,Somewhat oppose,-1,-1,0,1
470,Conservative,3_loop1,Somewhat oppose,-1,-1,0,1
470,Conservative,4_loop1,Somewhat favor,1,1,1,1
470,Conservative,5_loop1,Somewhat favor,1,1,1,1
470,Conservative,6_loop1,Somewhat favor,1,1,1,1
470,Conservative,7_loop1,Somewhat favor,1,1,1,1
470,Conservative,8_loop1,Somewhat favor,1,1,1,1
470,Conservative,10_loop1,Somewhat oppose,-1,-1,0,1
470,Conservative,11_loop1,Somewhat favor,1,1,1,1
470,Conservative,12_loop1,Somewhat favor,1,1,1,1
470,Conservative,13_loop1,Somewhat favor,1,1,1,1
470,Conservative,14_loop1,Somewhat favor,1,1,1,1
470,Conservative,15_loop1,Somewhat favor,1,1,1,1
470,Conservative,16_loop1,Somewhat favor,1,1,1,1
470,Conservative,17_loop1,Somewhat oppose,-1,-1,0,1
470,Conservative,18_loop1,Somewhat oppose,-1,-1,0,1
470,Conservative,19_loop1,Somewhat favor,1,1,1,1
470,Conservative,20_loop1,Somewhat favor,1,1,1,1
470,Conservative,21_loop1,Somewhat favor,1,1,1,1
470,Conservative,22_loop1,Somewhat favor,1,1,1,1
470,Conservative,23_loop1,Don't know enough to say,0,0,NA,1
470,Conservative,24_loop1,Somewhat favor,1,1,1,1
470,Conservative,25_loop1,Somewhat favor,1,1,1,1
470,Conservative,26_loop1,Somewhat oppose,-1,-1,0,1
470,Conservative,27_loop1,Somewhat favor,1,1,1,1
470,Conservative,28_loop1,Somewhat favor,1,1,1,1
470,Conservative,29_loop1,Somewhat oppose,-1,-1,0,1
470,Conservative,30_loop1,Somewhat oppose,-1,-1,0,1
470,Conservative,31_loop1,Somewhat favor,1,1,1,1
470,Conservative,32_loop1,Somewhat oppose,-1,-1,0,1
470,Conservative,33_loop1,Somewhat oppose,-1,-1,0,1
470,Conservative,34_loop1,Somewhat favor,1,1,1,1
471,Liberal,1_loop1,Strongly favor,2,1,1,1
471,Liberal,2_loop1,Strongly favor,2,1,1,1
471,Liberal,3_loop1,Strongly favor,2,1,1,1
471,Liberal,4_loop1,Strongly favor,2,1,1,1
471,Liberal,5_loop1,Strongly favor,2,1,1,1
471,Liberal,6_loop1,Somewhat favor,1,1,1,1
471,Liberal,7_loop1,Strongly favor,2,1,1,1
471,Liberal,8_loop1,Strongly favor,2,1,1,1
471,Liberal,10_loop1,Somewhat favor,1,1,1,1
471,Liberal,11_loop1,Strongly favor,2,1,1,1
471,Liberal,12_loop1,Strongly favor,2,1,1,1
471,Liberal,13_loop1,Somewhat favor,1,1,1,1
471,Liberal,14_loop1,Strongly favor,2,1,1,1
471,Liberal,15_loop1,Strongly favor,2,1,1,1
471,Liberal,16_loop1,Somewhat favor,1,1,1,1
471,Liberal,17_loop1,Somewhat favor,1,1,1,1
471,Liberal,18_loop1,Somewhat oppose,-1,-1,0,1
471,Liberal,19_loop1,Strongly favor,2,1,1,1
471,Liberal,20_loop1,Somewhat oppose,-1,-1,0,1
471,Liberal,21_loop1,Somewhat oppose,-1,-1,0,1
471,Liberal,22_loop1,Strongly favor,2,1,1,1
471,Liberal,23_loop1,Somewhat favor,1,1,1,1
471,Liberal,24_loop1,Strongly favor,2,1,1,1
471,Liberal,25_loop1,Strongly favor,2,1,1,1
471,Liberal,26_loop1,Strongly favor,2,1,1,1
471,Liberal,27_loop1,Strongly favor,2,1,1,1
471,Liberal,28_loop1,Strongly favor,2,1,1,1
471,Liberal,29_loop1,Somewhat favor,1,1,1,1
471,Liberal,30_loop1,Strongly favor,2,1,1,1
471,Liberal,31_loop1,Strongly favor,2,1,1,1
471,Liberal,32_loop1,Strongly favor,2,1,1,1
471,Liberal,33_loop1,Somewhat favor,1,1,1,1
471,Liberal,34_loop1,Strongly favor,2,1,1,1
472,Moderate,1_loop2,Somewhat favor,1,1,1,2
472,Moderate,2_loop2,Somewhat favor,1,1,1,2
472,Moderate,3_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,4_loop2,Somewhat favor,1,1,1,2
472,Moderate,5_loop2,Somewhat favor,1,1,1,2
472,Moderate,6_loop2,Somewhat favor,1,1,1,2
472,Moderate,7_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,8_loop2,Somewhat favor,1,1,1,2
472,Moderate,9_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,10_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,11_loop2,Strongly favor,2,1,1,2
472,Moderate,12_loop2,Somewhat favor,1,1,1,2
472,Moderate,13_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,14_loop2,Strongly favor,2,1,1,2
472,Moderate,15_loop2,Strongly favor,2,1,1,2
472,Moderate,16_loop2,Strongly oppose,-2,-1,0,2
472,Moderate,17_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,18_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,19_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,20_loop2,Somewhat favor,1,1,1,2
472,Moderate,21_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,22_loop2,Strongly favor,2,1,1,2
472,Moderate,23_loop2,Strongly oppose,-2,-1,0,2
472,Moderate,24_loop2,Strongly favor,2,1,1,2
472,Moderate,25_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,26_loop2,Strongly favor,2,1,1,2
472,Moderate,27_loop2,Strongly favor,2,1,1,2
472,Moderate,28_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,29_loop2,Strongly favor,2,1,1,2
472,Moderate,30_loop2,Strongly favor,2,1,1,2
472,Moderate,31_loop2,Somewhat oppose,-1,-1,0,2
472,Moderate,32_loop2,Somewhat favor,1,1,1,2
472,Moderate,33_loop2,Somewhat favor,1,1,1,2
473,Liberal,1_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,2_loop1,Somewhat oppose,-1,-1,0,1
473,Liberal,3_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,4_loop1,Strongly favor,2,1,1,1
473,Liberal,5_loop1,Strongly favor,2,1,1,1
473,Liberal,6_loop1,Strongly favor,2,1,1,1
473,Liberal,7_loop1,Strongly favor,2,1,1,1
473,Liberal,8_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,10_loop1,Somewhat favor,1,1,1,1
473,Liberal,11_loop1,Strongly favor,2,1,1,1
473,Liberal,12_loop1,Strongly favor,2,1,1,1
473,Liberal,13_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,14_loop1,Somewhat favor,1,1,1,1
473,Liberal,15_loop1,Somewhat favor,1,1,1,1
473,Liberal,16_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,17_loop1,Somewhat favor,1,1,1,1
473,Liberal,18_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,19_loop1,Somewhat favor,1,1,1,1
473,Liberal,20_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,21_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,22_loop1,Strongly favor,2,1,1,1
473,Liberal,23_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,24_loop1,Strongly favor,2,1,1,1
473,Liberal,25_loop1,Strongly favor,2,1,1,1
473,Liberal,26_loop1,Somewhat favor,1,1,1,1
473,Liberal,27_loop1,Strongly favor,2,1,1,1
473,Liberal,28_loop1,Somewhat oppose,-1,-1,0,1
473,Liberal,29_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,30_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,31_loop1,Somewhat favor,1,1,1,1
473,Liberal,32_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,33_loop1,Strongly oppose,-2,-1,0,1
473,Liberal,34_loop1,Somewhat favor,1,1,1,1
474,Moderate,1_loop3,Strongly favor,2,1,1,3
474,Moderate,2_loop3,Strongly favor,2,1,1,3
474,Moderate,3_loop3,Strongly favor,2,1,1,3
474,Moderate,4_loop3,Strongly favor,2,1,1,3
474,Moderate,5_loop3,Strongly favor,2,1,1,3
474,Moderate,6_loop3,Strongly favor,2,1,1,3
474,Moderate,7_loop3,Strongly favor,2,1,1,3
474,Moderate,8_loop3,Strongly favor,2,1,1,3
474,Moderate,9_loop3,Somewhat favor,1,1,1,3
474,Moderate,10_loop3,Somewhat favor,1,1,1,3
474,Moderate,11_loop3,Strongly favor,2,1,1,3
474,Moderate,12_loop3,Strongly favor,2,1,1,3
474,Moderate,13_loop3,Strongly favor,2,1,1,3
474,Moderate,14_loop3,Somewhat favor,1,1,1,3
474,Moderate,15_loop3,Somewhat favor,1,1,1,3
474,Moderate,16_loop3,Strongly favor,2,1,1,3
474,Moderate,17_loop3,Somewhat favor,1,1,1,3
474,Moderate,18_loop3,Strongly favor,2,1,1,3
474,Moderate,19_loop3,Strongly favor,2,1,1,3
474,Moderate,20_loop3,Strongly favor,2,1,1,3
474,Moderate,21_loop3,Strongly favor,2,1,1,3
474,Moderate,22_loop3,Strongly favor,2,1,1,3
474,Moderate,23_loop3,Strongly favor,2,1,1,3
474,Moderate,24_loop3,Strongly favor,2,1,1,3
474,Moderate,25_loop3,Strongly favor,2,1,1,3
474,Moderate,26_loop3,Strongly favor,2,1,1,3
474,Moderate,27_loop3,Strongly favor,2,1,1,3
474,Moderate,28_loop3,Strongly favor,2,1,1,3
474,Moderate,29_loop3,Strongly favor,2,1,1,3
474,Moderate,30_loop3,Strongly favor,2,1,1,3
474,Moderate,31_loop3,Strongly favor,2,1,1,3
474,Moderate,32_loop3,Strongly favor,2,1,1,3
474,Moderate,33_loop3,Strongly favor,2,1,1,3
475,Moderate,1_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,2_loop3,Somewhat oppose,-1,-1,0,3
475,Moderate,3_loop3,Somewhat oppose,-1,-1,0,3
475,Moderate,4_loop3,Somewhat favor,1,1,1,3
475,Moderate,5_loop3,Somewhat favor,1,1,1,3
475,Moderate,6_loop3,Somewhat favor,1,1,1,3
475,Moderate,7_loop3,Somewhat favor,1,1,1,3
475,Moderate,8_loop3,Somewhat oppose,-1,-1,0,3
475,Moderate,9_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,10_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,11_loop3,Somewhat favor,1,1,1,3
475,Moderate,12_loop3,Somewhat favor,1,1,1,3
475,Moderate,13_loop3,Somewhat favor,1,1,1,3
475,Moderate,14_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,15_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,16_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,17_loop3,Somewhat favor,1,1,1,3
475,Moderate,18_loop3,Somewhat oppose,-1,-1,0,3
475,Moderate,19_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,20_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,21_loop3,Strongly favor,2,1,1,3
475,Moderate,22_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,23_loop3,Strongly oppose,-2,-1,0,3
475,Moderate,24_loop3,Somewhat favor,1,1,1,3
475,Moderate,25_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,26_loop3,Somewhat oppose,-1,-1,0,3
475,Moderate,27_loop3,Don't know enough to say,0,0,NA,3
475,Moderate,28_loop3,Strongly favor,2,1,1,3
